campus,policy,R0,gamma,beta,budget_fraction,cost_used,n_edges_removed,steady_state_prevalence,steady_state_ci_low,steady_state_ci_high,peak_prevalence,time_to_extinction,lambda_residual,n_realizations,seed,cost_function,steady_ci_width
Bowdoin47,gnn,6.0,0.1,0.004830116534081558,0.2,9831.597217365212,17189,0.5697841144114412,0.5687431485148515,0.5707895555555557,0.5735466666666666,,79.99719230719339,50,42,sigmoid_dot,0.0020464070407041346
Bowdoin47,gnn,6.0,0.1,0.004830116534081558,0.4,19663.400872445793,34190,0.4847311771177118,0.4834683894389439,0.4859127304730472,0.4885599999999999,,62.59484293002353,50,42,sigmoid_dot,0.002444341034103348
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.0,0.0,0,0.6026895489548955,0.601718805280528,0.6036807172717272,0.6060533333333332,,124.22060539665426,50,42,sigmoid_dot,0.0019619119911992167
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.005,245.72704345206222,425,0.6015043344334433,0.600551696369637,0.602462312431243,0.6048444444444445,,123.63815144846149,50,42,sigmoid_dot,0.0019106160616060297
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.01,491.1113007694632,847,0.6003771177117713,0.5994292497249725,0.6013341584158416,0.6036888888888889,,123.00136134274823,50,42,sigmoid_dot,0.0019049086908691226
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.02,983.1022187977684,1692,0.5979062706270627,0.5969915423542353,0.5988503366336634,0.6014222222222223,,121.79202092645738,50,42,sigmoid_dot,0.0018587942794280332
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.05,2457.5494458044577,4218,0.5905187238723872,0.5896256589658966,0.5914393377337734,0.5935377777777776,,118.20753446410728,50,42,sigmoid_dot,0.0018136787678768584
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.1,4915.59391587035,8433,0.5776247304730473,0.5767265544554456,0.5785452849284928,0.5814933333333332,,112.07970691295242,50,42,sigmoid_dot,0.0018187304730471476
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.2,9831.518239058649,16866,0.5470892849284928,0.5462005038503851,0.5479797623762377,0.5516711111111112,,99.70261948943946,50,42,sigmoid_dot,0.0017792585258525895
Bowdoin47,random,6.0,0.1,0.004830116534081558,0.4,19663.121782038266,33736,0.46502310231023103,0.46390541474147423,0.46625171397139714,0.4693333333333334,,74.95707423218016,50,42,sigmoid_dot,0.00234629922992291
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.0,0.0,0,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,74.24678221391358,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.005,49.0607110319504,85,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,52.88,74.22295683977968,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.01,98.82062232828903,172,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,52.88,74.16330133713193,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.02,198.05426648875385,345,2.0269743509784046e-05,5.197370130713859e-07,5.458537979782229e-05,0.013123359580052502,52.06,73.81197708544761,50,42,sigmoid_dot,5.40656427847509e-05
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.05,495.1731907758183,863,5.4572386372495515e-06,0.0,1.4812504872534497e-05,0.013123359580052502,49.48,71.80493321272937,50,42,sigmoid_dot,1.4812504872534497e-05
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.1,990.7567286496735,1719,3.1184220784283152e-06,0.0,9.355266235284945e-06,0.013123359580052502,46.82,68.39363378553456,50,42,sigmoid_dot,9.355266235284945e-06
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.2,1982.6281107573216,3425,0.0,0.0,0.0,0.013123359580052502,43.4,61.841685671987165,50,42,sigmoid_dot,0.0
Caltech36,betweenness,0.8,0.1,0.0010774877727294746,0.4,3964.935180655337,6805,0.0,0.0,0.0,0.013123359580052502,37.72,49.91052572866923,50,42,sigmoid_dot,0.0
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.0,0.0,0,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,74.24678221391356,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.005,49.5,99,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,73.72121770429801,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.01,99.0,198,2.3128297081676672e-05,1.0394740261427718e-06,5.8730282477066594e-05,0.013123359580052502,51.5,73.19802035268529,50,42,sigmoid_dot,5.7690808450923826e-05
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.02,197.84974848770807,387,9.615134741820639e-06,0.0,2.57269821470336e-05,0.013123359580052502,50.1,72.38527407563322,50,42,sigmoid_dot,2.57269821470336e-05
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.05,495.137538739167,942,9.615134741820639e-06,0.0,2.57269821470336e-05,0.013123359580052502,48.6,69.36075735410894,50,42,sigmoid_dot,2.57269821470336e-05
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.1,990.7783328297412,1842,2.3388165588212362e-06,0.0,7.0164496764637095e-06,0.013123359580052502,46.26,65.09947494240308,50,42,sigmoid_dot,7.0164496764637095e-06
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.2,1982.5125897321723,3579,0.0,0.0,0.0,0.013123359580052502,42.68,57.00070773504814,50,42,sigmoid_dot,0.0
Caltech36,distance_threshold,0.8,0.1,0.0010774877727294746,0.4,3965.197631905702,6812,0.0,0.0,0.0,0.013123359580052502,38.6,45.35210432438921,50,42,sigmoid_dot,0.0
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.0,0.0,0,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,74.2467822139135,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.005,49.06417418373342,88,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,72.8503874932862,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.01,98.99462912407927,176,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,71.69007379336662,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.02,197.91519794022835,350,3.898027598035394e-06,0.0,9.615134741820639e-06,0.013123359580052502,51.18,69.67311771285559,50,42,sigmoid_dot,9.615134741820639e-06
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.05,495.2237144922304,868,2.8585535718926222e-06,0.0,8.05592370260648e-06,0.013123359580052502,49.44,64.81420217890654,50,42,sigmoid_dot,8.05592370260648e-06
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.1,991.2323649437378,1722,5.197370130713859e-07,0.0,1.5592110392141576e-06,0.013123359580052502,45.34,58.554243099797176,50,42,sigmoid_dot,1.5592110392141576e-06
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.2,1982.4658289945246,3411,5.197370130713859e-07,0.0,1.5592110392141576e-06,0.013123359580052502,42.36,49.21461501400164,50,42,sigmoid_dot,1.5592110392141576e-06
Caltech36,gnn,0.8,0.1,0.0010774877727294746,0.4,3964.695319964972,6748,5.197370130713859e-07,0.0,1.5592110392141576e-06,0.013123359580052502,38.52,36.81632120633486,50,42,sigmoid_dot,1.5592110392141576e-06
Caltech36,random,0.8,0.1,0.0010774877727294746,0.0,0.0,0,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,74.24678221391353,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.005,49.45919834700268,83,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,73.89105377905814,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.01,98.94432728435766,166,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,53.2,73.53078417271762,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.02,197.9857450351994,334,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,52.02,72.72644930451568,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.05,495.43669267972473,834,2.3648034094748056e-05,1.5592110392141576e-06,5.925001949013799e-05,0.013123359580052502,52.02,70.50463094372033,50,42,sigmoid_dot,5.769080845092383e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.1,991.2645971681582,1667,1.507237337907019e-05,0.0,4.41776461110678e-05,0.013123359580052502,48.68,67.02189611604967,50,42,sigmoid_dot,4.41776461110678e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.2,1982.4124201099812,3331,1.3513162339856033e-05,0.0,4.053948701956809e-05,0.013123359580052502,45.48,59.661054716336594,50,42,sigmoid_dot,4.053948701956809e-05
Caltech36,random,0.8,0.1,0.0010774877727294746,0.4,3964.9722918689426,6660,0.0,0.0,0.0,0.013123359580052502,37.44,45.08093032371689,50,42,sigmoid_dot,0.0
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.0,0.0,0,0.11506379771835451,0.09693855409162964,0.13136062602323223,0.12585301837270343,,74.2467822139135,50,42,sigmoid_dot,0.034422071931602585
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.005,49.0607110319504,85,0.11443881396013618,0.09638775629531458,0.13073703905823653,0.12501312335958006,,74.22295683977974,50,42,sigmoid_dot,0.03434928276292194
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.01,98.82062232828903,172,0.11377225124087213,0.0958004404771186,0.12996431355733998,0.12446194225721788,,74.1633013371319,50,42,sigmoid_dot,0.03416387308022138
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.02,198.05426648875385,345,0.10852186793482499,0.09055025207245135,0.12531689015358227,0.11876640419947507,,73.81197708544771,50,42,sigmoid_dot,0.034766638081130924
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.05,495.1731907758183,863,0.09299550427483695,0.07683922585171904,0.10831939788467036,0.10703412073490813,,71.80493321272937,50,42,sigmoid_dot,0.03148017203295132
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.1,990.7567286496735,1719,0.06689976871702917,0.053025791949273676,0.08117984199994802,0.07952755905511809,,68.39363378553465,50,42,sigmoid_dot,0.02815405005067434
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.2,1982.6281107573216,3425,0.028761206829344355,0.019564622800862762,0.03891969413476781,0.035538057742782146,,61.841685671987165,50,42,sigmoid_dot,0.01935507133390505
Caltech36,betweenness,1.5,0.1,0.0020202895738677647,0.4,3964.935180655337,6805,0.0014612406122502014,0.0003910436319222475,0.002641504898521347,0.013123359580052502,,49.91052572866917,50,42,sigmoid_dot,0.0022504612665990996
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.0,0.0,0,0.11506379771835451,0.09693855409162964,0.13136062602323223,0.12585301837270343,,74.24678221391355,50,42,sigmoid_dot,0.034422071931602585
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.005,49.5,99,0.11244406330396817,0.09477345313271486,0.1284151529326161,0.12291338582677167,,73.72121770429803,50,42,sigmoid_dot,0.03364169979990124
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.01,99.0,198,0.10751331826095996,0.09038250695148255,0.12359083053974688,0.11837270341207357,,73.19802035268532,50,42,sigmoid_dot,0.03320832358826434
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.02,197.84974848770807,387,0.1024690106805956,0.085709642420935,0.11830051843767056,0.1141732283464567,,72.38527407563326,50,42,sigmoid_dot,0.03259087601673556
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.05,495.137538739167,942,0.07829318364907356,0.0630079000025987,0.09409177905979574,0.08858267716535434,,69.36075735410894,50,42,sigmoid_dot,0.031083879057197034
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.1,990.7783328297412,1842,0.05205218159611238,0.03952032171721109,0.06513821106520101,0.06107611548556431,,65.0994749424031,50,42,sigmoid_dot,0.02561788934798992
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.2,1982.5125897321723,3579,0.012326862607520594,0.006529904368389595,0.018910774148280966,0.014068241469816273,,57.000707735048124,50,42,sigmoid_dot,0.01238086977989137
Caltech36,distance_threshold,1.5,0.1,0.0020202895738677647,0.4,3965.197631905702,6812,0.000907200956316104,0.00028259400743223945,0.0017924040435539617,0.013123359580052502,,45.35210432438918,50,42,sigmoid_dot,0.0015098100361217223
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.0,0.0,0,0.11506379771835451,0.09693855409162964,0.13136062602323223,0.12585301837270343,,74.24678221391348,50,42,sigmoid_dot,0.034422071931602585
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.005,49.06417418373342,88,0.1075559366960318,0.09101936020373692,0.12351999688157791,0.12086614173228347,,72.85038749328618,50,42,sigmoid_dot,0.03250063667784099
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.01,98.99462912407927,176,0.10167537226163562,0.08503410124477015,0.11796940048335541,0.11540682414698163,,71.6900737933667,50,42,sigmoid_dot,0.032935299238585264
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.02,197.91519794022835,350,0.0839694914373327,0.06724758971960187,0.1000595748551233,0.09766404199475065,,69.67311771285547,50,42,sigmoid_dot,0.03281198513552143
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.05,495.2237144922304,868,0.057919232868168705,0.04477411579740652,0.0720955666432785,0.06955380577427822,,64.81420217890653,50,42,sigmoid_dot,0.02732145084587198
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.1,991.2323649437378,1722,0.025422416257373768,0.017204263142849716,0.034588303318520836,0.029973753280839902,,58.554243099797134,50,42,sigmoid_dot,0.01738404017567112
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.2,1982.4658289945246,3411,0.003900366414594215,0.0014724279514565634,0.006897319456355084,0.013123359580052502,,49.214615014001616,50,42,sigmoid_dot,0.00542489150489852
Caltech36,gnn,1.5,0.1,0.0020202895738677647,0.4,3964.695319964972,6748,0.00025726982147033606,5.1973701307138585e-06,0.0005915321847145344,0.013123359580052502,,36.81632120633484,50,42,sigmoid_dot,0.0005863348145838206
Caltech36,random,1.5,0.1,0.0020202895738677647,0.0,0.0,0,0.11506379771835451,0.09693855409162964,0.13136062602323223,0.12585301837270343,,74.24678221391358,50,42,sigmoid_dot,0.034422071931602585
Caltech36,random,1.5,0.1,0.0020202895738677647,0.005,49.45919834700268,83,0.11314778721966685,0.09528384787297628,0.12901627426522178,0.12412073490813647,,73.89105377905813,50,42,sigmoid_dot,0.033732426392245496
Caltech36,random,1.5,0.1,0.0020202895738677647,0.01,98.94432728435766,166,0.1089457134689847,0.09153421168888543,0.12505548842285802,0.1194225721784777,,73.53078417271767,50,42,sigmoid_dot,0.033521276733972594
Caltech36,random,1.5,0.1,0.0020202895738677647,0.02,197.9857450351994,334,0.10255814557833735,0.08524814194017828,0.11877818273953379,0.11417322834645674,,72.72644930451563,50,42,sigmoid_dot,0.03353004079935551
Caltech36,random,1.5,0.1,0.0020202895738677647,0.05,495.43669267972473,834,0.09113952340115902,0.07537130661885087,0.10662869987786182,0.10167979002624669,,70.50463094372034,50,42,sigmoid_dot,0.031257393259010946
Caltech36,random,1.5,0.1,0.0020202895738677647,0.1,991.2645971681582,1667,0.06698448585015981,0.05401715132143136,0.08084250019490137,0.07629921259842519,,67.0218961160497,50,42,sigmoid_dot,0.02682534887347001
Caltech36,random,1.5,0.1,0.0020202895738677647,0.2,1982.4124201099812,3331,0.018530443595540656,0.011273816948623998,0.026164626698890362,0.021732283464566925,,59.661054716336565,50,42,sigmoid_dot,0.014890809750266364
Caltech36,random,1.5,0.1,0.0020202895738677647,0.4,3964.9722918689426,6660,0.0008066318442867909,0.00018424027442114288,0.0016527507081416798,0.013123359580052502,,45.08093032371695,50,42,sigmoid_dot,0.0014685104337205368
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.0,0.0,0,0.393218731321951,0.37637903770692027,0.40298572022556595,0.4021522309711286,,74.24678221391352,50,42,sigmoid_dot,0.026606682518645675
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.005,49.0607110319504,85,0.3906327798134144,0.3738680127855305,0.40039274577064005,0.3993700787401574,,74.22295683977964,50,42,sigmoid_dot,0.026524732985109545
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.01,98.82062232828903,172,0.38810529871884825,0.3714448104259245,0.3977009043424027,0.3966666666666667,,74.16330133713184,50,42,sigmoid_dot,0.026256093916478207
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.02,198.05426648875385,345,0.38347366232686264,0.3670606338192875,0.3929348379719862,0.3914173228346457,,73.81197708544762,50,42,sigmoid_dot,0.0258742041526987
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.05,495.1731907758183,863,0.37160390842233826,0.35563266287258644,0.3808633091655622,0.3791863517060367,,71.8049332127294,50,42,sigmoid_dot,0.025230646292975778
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.1,990.7567286496735,1719,0.3533374912294379,0.3378502247862582,0.3623153764195317,0.36057742782152225,,68.39363378553465,50,42,sigmoid_dot,0.024465151633273508
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.2,1982.6281107573216,3425,0.3146862087783581,0.30125152023076324,0.3228632506951483,0.3214435695538059,,61.84168567198715,50,42,sigmoid_dot,0.02161173046438508
Caltech36,betweenness,3.0,0.1,0.004040579147735529,0.4,3964.935180655337,6805,0.2129619812374938,0.19620711519970893,0.22654019516124838,0.21832020997375334,,49.910525728669214,50,42,sigmoid_dot,0.030333079961539444
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.0,0.0,0,0.393218731321951,0.37637903770692027,0.40298572022556595,0.4021522309711286,,74.24678221391356,50,42,sigmoid_dot,0.026606682518645675
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.005,49.5,99,0.39144382942231226,0.37478304228060605,0.40112424313297473,0.39997375328083984,,73.72121770429807,50,42,sigmoid_dot,0.026341200852368685
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.01,99.0,198,0.3896626906785166,0.37305926950962814,0.39931856630544943,0.3979265091863517,,73.1980203526853,50,42,sigmoid_dot,0.026259296795821285
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.02,197.84974848770807,387,0.38584938021361187,0.3692190171773083,0.3954019581091967,0.3944356955380577,,72.38527407563316,50,42,sigmoid_dot,0.026182940931888388
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.05,495.137538739167,942,0.37539123203658953,0.3590773693511083,0.3847919687638055,0.3833595800524936,,69.36075735410894,50,42,sigmoid_dot,0.025714599412697214
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.1,990.7783328297412,1842,0.3565757126893792,0.3411068514331748,0.36561048959226633,0.36404199475065624,,65.09947494240305,50,42,sigmoid_dot,0.024503638159091512
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.2,1982.5125897321723,3579,0.31358566565317947,0.29985627322574776,0.32206321951092737,0.32078740157480307,,57.000707735048096,50,42,sigmoid_dot,0.022206946285179607
Caltech36,distance_threshold,3.0,0.1,0.004040579147735529,0.4,3965.197631905702,6812,0.1643629323562278,0.1497386047659884,0.17733167667160418,0.18393700787401573,,45.35210432438915,50,42,sigmoid_dot,0.027593071905615774
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.0,0.0,0,0.393218731321951,0.37637903770692027,0.40298572022556595,0.4021522309711286,,74.24678221391352,50,42,sigmoid_dot,0.026606682518645675
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.005,49.06417418373342,88,0.39228190535588986,0.3754640406954081,0.4020109534575505,0.4008923884514435,,72.85038749328623,50,42,sigmoid_dot,0.026546912762142383
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.01,98.99462912407927,176,0.39104752994984543,0.37429883578909084,0.40079885527922865,0.399790026246719,,71.69007379336666,50,42,sigmoid_dot,0.026500019490137805
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.02,197.91519794022835,350,0.38876666406798166,0.3721193121280631,0.39846030508562663,0.39719160104986867,,69.67311771285554,50,42,sigmoid_dot,0.026340992957563536
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.05,495.2237144922304,868,0.38033419089940496,0.3639317325433331,0.3899983498349835,0.388503937007874,,64.81420217890654,50,42,sigmoid_dot,0.026066617291650385
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.1,991.2323649437378,1722,0.36325407343883986,0.34756022452638974,0.37268227177048413,0.3721522309711286,,58.55424309979715,50,42,sigmoid_dot,0.025122047244094392
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.2,1982.4658289945246,3411,0.317910657207453,0.3036180647592318,0.3267588095423716,0.32522309711286096,,49.21461501400158,50,42,sigmoid_dot,0.023140744783139766
Caltech36,gnn,3.0,0.1,0.004040579147735529,0.4,3964.695319964972,6748,0.13145812219017178,0.11483538629453498,0.14647856084821081,0.15097112860892387,,36.816321206334855,50,42,sigmoid_dot,0.03164317455367584
Caltech36,random,3.0,0.1,0.004040579147735529,0.0,0.0,0,0.393218731321951,0.37637903770692027,0.40298572022556595,0.4021522309711286,,74.24678221391359,50,42,sigmoid_dot,0.026606682518645675
Caltech36,random,3.0,0.1,0.004040579147735529,0.005,49.45919834700268,83,0.39168914529248205,0.3748383552922221,0.4014434201294146,0.40002624671916015,,73.89105377905808,50,42,sigmoid_dot,0.026605064837192494
Caltech36,random,3.0,0.1,0.004040579147735529,0.01,98.94432728435766,166,0.39019983888152593,0.3734754359294198,0.3999487604272238,0.3986089238845144,,73.53078417271759,50,42,sigmoid_dot,0.02647332449780404
Caltech36,random,3.0,0.1,0.004040579147735529,0.02,197.9857450351994,334,0.38709363062290486,0.3703957927288792,0.3968257646630805,0.39553805774278217,,72.72644930451573,50,42,sigmoid_dot,0.026429971934201324
Caltech36,random,3.0,0.1,0.004040579147735529,0.05,495.43669267972473,834,0.3780065486863648,0.36163640497908056,0.3874576804137107,0.38603674540682414,,70.50463094372033,50,42,sigmoid_dot,0.025821275434630142
Caltech36,random,3.0,0.1,0.004040579147735529,0.1,991.2645971681582,1667,0.36116161222421456,0.34554717263064894,0.3703238026558562,0.3695800524934384,,67.02189611604963,50,42,sigmoid_dot,0.024776630025207247
Caltech36,random,3.0,0.1,0.004040579147735529,0.2,1982.4124201099812,3331,0.324688547594917,0.3103520828460799,0.333402127023726,0.33244094488188985,,59.661054716336636,50,42,sigmoid_dot,0.023050044177646112
Caltech36,random,3.0,0.1,0.004040579147735529,0.4,3964.9722918689426,6660,0.2130121358592552,0.19643622177178352,0.22673351134326028,0.219501312335958,,45.08093032371691,50,42,sigmoid_dot,0.03029728957147676
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.0,0.0,0,0.5766123541488006,0.5753606195265195,0.5778891206049739,0.5826771653543307,,74.24678221391358,50,42,sigmoid_dot,0.0025285010784543704
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.005,49.0607110319504,85,0.5710898885164107,0.5698450274161275,0.5723820586783087,0.57745406824147,,74.22295683977971,50,42,sigmoid_dot,0.0025370312621811886
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.01,98.82062232828903,172,0.5662568540318599,0.5650219199085262,0.5674797367532028,0.5725721784776903,,74.16330133713194,50,42,sigmoid_dot,0.002457816844676608
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.02,198.05426648875385,345,0.559450378108677,0.558222285023778,0.5606698175723085,0.565958005249344,,73.81197708544765,50,42,sigmoid_dot,0.0024475325485304733
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.05,495.1731907758183,863,0.5463613211714872,0.5451831683168317,0.5475146370936306,0.5531496062992127,,71.80493321272937,50,42,sigmoid_dot,0.002331468776798906
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.1,990.7567286496735,1719,0.5283402198487566,0.5272020022868429,0.5294822314908656,0.5355380577427821,,68.39363378553463,50,42,sigmoid_dot,0.00228022920402271
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.2,1982.6281107573216,3425,0.49475637327512273,0.4934289649437384,0.4960365764922949,0.5013648293963254,,61.84168567198717,50,42,sigmoid_dot,0.0026076115485564877
Caltech36,betweenness,6.0,0.1,0.008081158295471059,0.4,3964.935180655337,6805,0.41549725838725615,0.4139358969361503,0.4171053182089862,0.42076115485564314,,49.9105257286692,50,42,sigmoid_dot,0.003169421272835926
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.0,0.0,0,0.5766123541488006,0.5753606195265195,0.5778891206049739,0.5826771653543307,,74.24678221391353,50,42,sigmoid_dot,0.0025285010784543704
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.005,49.5,99,0.5752363504066943,0.5739550167615186,0.5765126101192797,0.5812073490813648,,73.72121770429797,50,42,sigmoid_dot,0.0025575933577610677
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.01,99.0,198,0.5737538005769081,0.5724982783711443,0.5750012798523948,0.579501312335958,,73.19802035268532,50,42,sigmoid_dot,0.0025030014812504886
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.02,197.84974848770807,387,0.5710129674384761,0.5697327187443154,0.5722001117434579,0.5772703412073491,,72.38527407563322,50,42,sigmoid_dot,0.002467392999142448
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.05,495.137538739167,942,0.5632834385800785,0.5620240443335673,0.5645106156284919,0.5700524934383201,,69.360757354109,50,42,sigmoid_dot,0.0024865712949245777
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.1,990.7783328297412,1842,0.5500717237078039,0.5488203593981446,0.5513556235544814,0.5574015748031498,,65.09947494240312,50,42,sigmoid_dot,0.0025352641563368694
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.2,1982.5125897321723,3579,0.5200454769886437,0.5186994815623295,0.5214343442218237,0.5261154855643045,,57.000707735048124,50,42,sigmoid_dot,0.002734862659494186
Caltech36,distance_threshold,6.0,0.1,0.008081158295471059,0.4,3965.197631905702,6812,0.4363007718094644,0.43446603518619575,0.4382739143993139,0.444514435695538,,45.352104324389195,50,42,sigmoid_dot,0.0038078792131181483
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.0,0.0,0,0.5766123541488006,0.5753606195265195,0.5778891206049739,0.5826771653543307,,74.2467822139135,50,42,sigmoid_dot,0.0025285010784543704
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.005,49.06417418373342,88,0.5762630908760167,0.5749881434993893,0.5775172812556847,0.5825196850393701,,72.85038749328619,50,42,sigmoid_dot,0.0025291377562953743
Caltech36,gnn,6.0,0.1,0.008081158295471059,0.01,98.99462912407927,176,0.5758764065382916,0.5745743548764325,0.5771001923026948,0.5820472440944883,,71.69007379336662,50,42,sigmoid_dot,0.002525837426262334
